budget,graph_id,arm,stratum,source_family,fold,AE2,ProfileAE,signed_rho2,prediction,in_unit_interval,monotone
0.2,dar_a0_r2,R,synthetic,dar_a0_r2,synthetic,0.008381202496427986,0.007236426520636489,-0.008381202496427986,"[0.3876913050564421, 0.09687122080211372, 0.01952154245149078, 0.002056936707135817]",True,True
0.2,dar_a0_r2,R,synthetic,dar_a0_r2,synthetic,0.03101202773474776,0.01260089246674739,0.03101202773474776,"[0.42708453528761786, 0.101532440524425, 0.015174191298523071, 0.0005701066839160731]",True,True
0.2,dar_a0_r2,R,synthetic,dar_a0_r2,synthetic,0.004114933763022022,0.0027297185385796114,-0.004114933763022022,"[0.3919575737898481, 0.08583184097442492, 0.0171343566623549, 0.0005769534042727955]",True,True
0.2,nr_digg_reply,R,real,nr_digg_reply,nr_digg_reply,0.009864541318300245,0.0031242981033721964,0.009864541318300245,"[0.012929540437553372, 0.002301603853030173, 0.0004538983124204238, -1.806842947371982e-05]",False,True
0.2,nr_digg_reply,R,real,nr_digg_reply,nr_digg_reply,0.011311298349842729,0.003568464713668182,0.011311298349842729,"[0.014376297469095856, 0.0025196087529507317, 0.0005621026210435786, -2.1768630571466193e-05]",False,True
0.2,nr_digg_reply,R,real,nr_digg_reply,nr_digg_reply,0.010573754672124621,0.0031296354485451914,0.010573754672124621,"[0.013638753791377748, 0.0017717437618381413, 0.0002940981182142879, -1.98647417394906e-05]",False,True
0.2,nr_digg_reply__pwt,R,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.009790839898647697,0.0029966159861967373,0.009790839898647697,"[0.017940684300033406, 0.0025449847523956676, 0.0004777246152798161, 4.191826016772088e-05]",True,True
0.2,nr_digg_reply__pwt,R,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.010810693634431556,0.0033862458108565537,0.010810693634431556,"[0.018960538035817265, 0.002859735731053582, 0.0006372454697228217, 0.00010631198992220754]",True,True
0.2,nr_digg_reply__pwt,R,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.01049107623473165,0.003312690716808995,0.01049107623473165,"[0.01864092063611736, 0.0029801031460476046, 0.0006105997896185516, 3.798727854212531e-05]",True,True
0.2,snap_collegemsg,R,real,snap_collegemsg,snap_collegemsg,0.05518011136813718,0.03379866630723086,0.05518011136813718,"[0.1582296850059461, 0.05741262609926118, 0.027903902131192836, 0.011318924604172375]",True,True
0.2,snap_collegemsg,R,real,snap_collegemsg,snap_collegemsg,0.0638138469400542,0.03364591540993827,0.0638138469400542,"[0.16686342057786313, 0.054462059003684005, 0.024372162396480844, 0.008556492273374202]",True,True
0.2,snap_collegemsg,R,real,snap_collegemsg,snap_collegemsg,0.07486884223701994,0.03846116097408104,0.07486884223701994,"[0.17791841587482887, 0.06112582061451213, 0.025753586642255428, 0.008717293376376818]",True,True
0.2,snap_collegemsg__pwt,R,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.010800438277802193,0.016206416820991297,0.010800438277802193,"[0.520628448105812, 0.24685929054054387, 0.09436004280137633, 0.02881977050164706]",True,True
0.2,snap_collegemsg__pwt,R,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.0196252031405163,0.021896574600245085,0.0196252031405163,"[0.5294532129685261, 0.25397220902902323, 0.097145476245245, 0.03285728482360008]",True,True
0.2,snap_collegemsg__pwt,R,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.015677193005979695,0.022318380372644428,0.015677193005979695,"[0.5255052028339895, 0.2530140211317482, 0.10098571763461343, 0.03561046455564065]",True,True
0.2,snap_email_eu,R,real,snap_email_eu,snap_email_eu,0.0056668227399326865,0.005382835390857836,0.0056668227399326865,"[0.5113939143733989, 0.29894191833088746, 0.16612016287692408, 0.04563560494636443]",True,True
0.2,snap_email_eu,R,real,snap_email_eu,snap_email_eu,0.004444054332385594,0.006599938902359187,-0.004444054332385594,"[0.5012830373010806, 0.28369082207853213, 0.1560271275557851, 0.04266219672810145]",True,True
0.2,snap_email_eu,R,real,snap_email_eu,snap_email_eu,0.0022055074072985237,0.011882004277967307,-0.0022055074072985237,"[0.5035215842261677, 0.2727644472725025, 0.14290139436306565, 0.033844815990538464]",True,True
0.2,snap_email_eu__pwt,R,surrogate,snap_email_eu__pwt,snap_email_eu,0.01339573950516626,0.016565799383071813,-0.01339573950516626,"[0.6737930055147541, 0.46161371692495046, 0.30567148353118573, 0.06879156462431252]",True,True
0.2,snap_email_eu__pwt,R,surrogate,snap_email_eu__pwt,snap_email_eu,0.025877674752415425,0.028070435050949208,-0.025877674752415425,"[0.6613110702675049, 0.4379476878359504, 0.2887371575228001, 0.07585531229743779]",True,True
0.2,snap_email_eu__pwt,R,surrogate,snap_email_eu__pwt,snap_email_eu,0.022639772789445733,0.022589084418841436,-0.022639772789445733,"[0.6645489722304746, 0.4560387882945856, 0.2933592219926755, 0.07182964793438858]",True,True
0.2,snap_mathoverflow,R,real,snap_mathoverflow,snap_mathoverflow,0.002638677452678706,0.0009153278440932798,0.002638677452678706,"[0.08702262093783185, 0.019770766057577386, 0.005365958441382249, 0.0007293704365314853]",True,True
0.2,snap_mathoverflow,R,real,snap_mathoverflow,snap_mathoverflow,0.003461831959645806,0.001345980998217094,0.003461831959645806,"[0.08784577544479895, 0.020303484919075455, 0.005877430454114799, 0.0014239402700883847]",True,True
0.2,snap_mathoverflow,R,real,snap_mathoverflow,snap_mathoverflow,0.007645691114493883,0.0027899603558949222,0.007645691114493883,"[0.09202963459964703, 0.02195653199931609, 0.006003525563850495, 0.0012368563559752913]",True,True
0.2,snap_mathoverflow__pwt,R,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.0073791522266874465,0.00523302005446612,-0.0073791522266874465,"[0.3434076084895361, 0.13186390478187354, 0.05261957573316729, 0.019485109053600427]",True,True
0.2,snap_mathoverflow__pwt,R,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.004052123536211594,0.002359670458496667,-0.004052123536211594,"[0.34673463718001196, 0.13452667042176833, 0.05723478062639715, 0.022470107800080748]",True,True
0.2,snap_mathoverflow__pwt,R,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.004913925409151532,0.0029339894326308015,0.004913925409151532,"[0.3557006861253751, 0.14062431570260325, 0.060944100025625815, 0.0227751341529609]",True,True
0.2,sp_highschool2013,R,real,sp_highschool2013,sp_highschool2013,0.017098072581139823,0.009933126819604891,-0.017098072581139823,"[0.4684639762328856, 0.25608718604044217, 0.12411172328886215, 0.04422750162484254]",True,True
0.2,sp_highschool2013,R,real,sp_highschool2013,sp_highschool2013,0.020104697013515138,0.010599265441593992,-0.020104697013515138,"[0.4654573518005103, 0.2477442740511885, 0.12800420842939644, 0.05445198508150354]",True,True
0.2,sp_highschool2013,R,real,sp_highschool2013,sp_highschool2013,0.0071323325033308405,0.005846771686453561,0.0071323325033308405,"[0.49269438131735627, 0.26258268910663707, 0.11932951302841596, 0.04889388927389017]",True,True
0.2,sp_highschool2013__pwt,R,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.05724470286174432,0.05588638469779271,-0.05724470286174432,"[0.6060416498367776, 0.4483188025429024, 0.3453987880321587, 0.2591290468540549]",True,True
0.2,sp_highschool2013__pwt,R,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.041586547642068705,0.047418501263157956,-0.041586547642068705,"[0.6216998050564532, 0.46785624848149765, 0.34506080401935757, 0.2581429634471242]",True,True
0.2,sp_highschool2013__pwt,R,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.03997026425104244,0.055356201483842245,-0.03997026425104244,"[0.6233160884474794, 0.4619746450631495, 0.3361823848190641, 0.23953590179200238]",True,True
0.2,sp_hospital,R,real,sp_hospital,sp_hospital,0.04971085857130059,0.021135168298311493,-0.04971085857130059,"[0.39541644608190396, 0.15023099713733715, 0.03272455605777426, 0.006095229197868583]",True,True
0.2,sp_hospital,R,real,sp_hospital,sp_hospital,0.023659111537815136,0.011286229693460357,-0.023659111537815136,"[0.4214681931153894, 0.16977753365865292, 0.0589566252186164, 0.016632245373682342]",True,True
0.2,sp_hospital,R,real,sp_hospital,sp_hospital,0.0002234648214421986,0.009806906640316318,-0.0002234648214421986,"[0.44490383983176235, 0.13569174581036428, 0.03579566051216681, 0.014705791064988054]",True,True
0.2,sp_hospital__pwt,R,surrogate,sp_hospital__pwt,sp_hospital,0.044797533615093976,0.06348263459324348,-0.044797533615093976,"[0.7901453987817454, 0.6216583424524258, 0.4854944370056685, 0.34657637557331455]",True,True
0.2,sp_hospital__pwt,R,surrogate,sp_hospital__pwt,sp_hospital,0.06109671235198699,0.06922029476563864,-0.06109671235198699,"[0.7738462200448524, 0.6473723361530868, 0.48467693962121305, 0.31502841730442144]",True,True
0.2,sp_hospital__pwt,R,surrogate,sp_hospital__pwt,sp_hospital,0.033837372396327225,0.08954561713254139,-0.033837372396327225,"[0.8011055600005121, 0.6147067453291823, 0.44637757437717396, 0.2774327439490942]",True,True
0.2,sp_workplace,R,real,sp_workplace,sp_workplace,0.032101621575650885,0.01178372092349453,-0.032101621575650885,"[0.2580247237682892, 0.10915332091420651, 0.04323314250784669, 0.0022348869816532528]",True,True
0.2,sp_workplace,R,real,sp_workplace,sp_workplace,0.017435882444266193,0.008761378391149757,0.017435882444266193,"[0.3075622277882063, 0.130228958389509, 0.04993138322347398, 0.0026341280660770574]",True,True
0.2,sp_workplace,R,real,sp_workplace,sp_workplace,0.006989388891811166,0.0046800465723849695,0.006989388891811166,"[0.29711573423575127, 0.12328446862980719, 0.040257378004705496, 0.0017032388269087313]",True,True
0.2,sp_workplace__pwt,R,surrogate,sp_workplace__pwt,sp_workplace,0.04173661400543438,0.031106256362239435,-0.04173661400543438,"[0.590458051413377, 0.40482104205869435, 0.2900189544994984, -0.007991674262829774]",False,True
0.2,sp_workplace__pwt,R,surrogate,sp_workplace__pwt,sp_workplace,0.015963693450495864,0.019400089802801054,-0.015963693450495864,"[0.6162309719683156, 0.41746671425326953, 0.2995993543219077, -0.00916600059699928]",False,True
0.2,sp_workplace__pwt,R,surrogate,sp_workplace__pwt,sp_workplace,0.041695846465492736,0.03403933277788355,-0.041695846465492736,"[0.5904988189533187, 0.39261240742798886, 0.2902026087248331, -0.007739767059977121]",False,True
0.2,ad_memory_r1,S1,synthetic,ad_memory_r1,synthetic,0.03725109280405359,0.018677752274990172,-0.03725109280405359,"[0.7590985709807687, 0.5162705986546776, 0.29645394685041937, 0.1234793705425987]",True,True
0.2,ad_memory_r1,S1,synthetic,ad_memory_r1,synthetic,0.052845888262309515,0.03034135427531153,-0.052845888262309515,"[0.7435037755225128, 0.5097939592128011, 0.28298676782887155, 0.10171607457087968]",True,True
0.2,ad_memory_r1,S1,synthetic,ad_memory_r1,synthetic,0.008682457743424465,0.011926792531506084,-0.008682457743424465,"[0.7876672060413978, 0.5354276845539632, 0.2884460305021641, 0.10011790301276183]",True,True
0.2,ad_memory_r2,S1,synthetic,ad_memory_r2,synthetic,0.01733582137722589,0.01007451981082702,0.01733582137722589,"[0.7998802000754508, 0.5470590513240199, 0.30638825364489375, 0.12119148149677411]",True,True
0.2,ad_memory_r2,S1,synthetic,ad_memory_r2,synthetic,0.01869040955322898,0.018234013544157292,-0.01869040955322898,"[0.7638539691449959, 0.5271847235096305, 0.26868320772447457, 0.10156295274210027]",True,True
0.2,ad_memory_r2,S1,synthetic,ad_memory_r2,synthetic,0.0020571757651037803,0.005374428185013411,0.0020571757651037803,"[0.7846015544633287, 0.5330393113258325, 0.2992221671742118, 0.10768906443555963]",True,True
0.2,ad_memoryless_r1,S1,synthetic,ad_memoryless_r1,synthetic,0.0014571877818996132,0.0006739849497696364,-0.0014571877818996132,"[0.05343312738238815, 0.0008994195751446654, -2.965471024758883e-05, -1.035322539654931e-06]",False,False
0.2,ad_memoryless_r1,S1,synthetic,ad_memoryless_r1,synthetic,0.0013544458320218708,0.0005531486860636048,-0.0013544458320218708,"[0.053535869332265895, 0.001310664583235907, -6.0920026487711526e-05, -4.11909444390235e-07]",False,False
0.2,ad_memoryless_r1,S1,synthetic,ad_memoryless_r1,synthetic,0.009381519190149498,0.0025844673948560576,-0.009381519190149498,"[0.04550879597413827, 0.0028287220122059694, -0.00021840248761267195, -1.6707448992444676e-05]",False,False
0.2,ad_memoryless_r2,S1,synthetic,ad_memoryless_r2,synthetic,0.0309340692961387,0.00886255849480415,0.0309340692961387,"[0.09255449551246359, 0.010151307130228125, 0.0004769863510387356, -1.9757008003242347e-05]",False,True
0.2,ad_memoryless_r2,S1,synthetic,ad_memoryless_r2,synthetic,0.019755981670779153,0.00637962094078623,0.019755981670779153,"[0.08137640788710404, 0.011433272294523577, 0.00042225293804556583, -3.8862665988824915e-05]",False,True
0.2,ad_memoryless_r2,S1,synthetic,ad_memoryless_r2,synthetic,0.022590889853114852,0.007546474990793463,0.022590889853114852,"[0.08421131606943974, 0.01282933138649576, 0.0008522283563128436, -4.5336173442593256e-05]",False,True
0.2,copenhagen_bluetooth,S1,real,copenhagen_bluetooth,copenhagen_bluetooth,0.017187061031144535,0.006997530012555672,0.017187061031144535,"[0.4641127494506089, 0.22870864004071254, 0.10761550304560215, 0.04417588562973316]",True,True
0.2,copenhagen_bluetooth,S1,real,copenhagen_bluetooth,copenhagen_bluetooth,0.01735310371011073,0.006173184353569764,0.01735310371011073,"[0.46427879212957507, 0.22351418894549457, 0.10431724789935785, 0.04297734624787191]",True,True
0.2,copenhagen_bluetooth,S1,real,copenhagen_bluetooth,copenhagen_bluetooth,0.009213591571884616,0.0038511457009306523,0.009213591571884616,"[0.45613927999134896, 0.22327731413624913, 0.10724373138867509, 0.04499206207410426]",True,True
0.2,copenhagen_bluetooth__pwt,S1,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.00624638517724907,0.016853199580381548,0.00624638517724907,"[0.7210081103124182, 0.5623093140335127, 0.44447426570811605, 0.33047827317721507]",True,True
0.2,copenhagen_bluetooth__pwt,S1,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.003953835612868883,0.02074999712629054,0.003953835612868883,"[0.718715560748038, 0.554266768556045, 0.43672810703029263, 0.32838723758449007]",True,True
0.2,copenhagen_bluetooth__pwt,S1,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.001635753436368792,0.020939756931373246,0.001635753436368792,"[0.7163974785715379, 0.5560225925219766, 0.4350999267977416, 0.3251824724542785]",True,True
0.2,dar_a08_r1,S1,synthetic,dar_a08_r1,synthetic,0.026804821452548033,0.01856301061218285,-0.026804821452548033,"[0.7576672282368929, 0.5827256943122956, 0.3952386327386065, 0.28514745816409465]",True,True
0.2,dar_a08_r1,S1,synthetic,dar_a08_r1,synthetic,0.010002194613168314,0.011075550469262549,0.010002194613168314,"[0.7944742443026093, 0.588116203266879, 0.43260796564675574, 0.3127896113436325]",True,True
0.2,dar_a08_r1,S1,synthetic,dar_a08_r1,synthetic,0.010329318217651373,0.008521763361646284,0.010329318217651373,"[0.7948013679070923, 0.5889041495280021, 0.4260794284810053, 0.30956382273555794]",True,True
0.2,dar_a08_r2,S1,synthetic,dar_a08_r2,synthetic,0.0062526305399178694,0.009390610446962933,0.0062526305399178694,"[0.7846726690755633, 0.6096735212195544, 0.46070218028165744, 0.3283072632470431]",True,True
0.2,dar_a08_r2,S1,synthetic,dar_a08_r2,synthetic,0.006147246316830501,0.016775382233125316,-0.006147246316830501,"[0.772272792218815, 0.6181412358187673, 0.4785662581676579, 0.33161994212956664]",True,True
0.2,dar_a08_r2,S1,synthetic,dar_a08_r2,synthetic,0.02031742683229365,0.011418066962223652,-0.02031742683229365,"[0.7581026117033518, 0.6098983825200671, 0.44118614185803845, 0.30713389290168974]",True,True
0.2,dar_a0_r1,S1,synthetic,dar_a0_r1,synthetic,0.04611912775782162,0.014356486539323504,-0.04611912775782162,"[0.3403326776733929, 0.07854566839568172, 0.005149690687158821, -0.00040355020687277837]",False,True
0.2,dar_a0_r1,S1,synthetic,dar_a0_r1,synthetic,0.028230744963829657,0.008898270871547327,-0.028230744963829657,"[0.3582210604673849, 0.07995649206238085, 0.007565189360307161, -0.00028539266960750435]",False,True
0.2,dar_a0_r1,S1,synthetic,dar_a0_r1,synthetic,0.053803301530926384,0.0178780747007231,-0.053803301530926384,"[0.33264850390028816, 0.06979349554911629, 0.015293806411111447, 0.0008866929751752804]",True,True
0.2,dar_a0_r2,S1,synthetic,dar_a0_r2,synthetic,0.034877050864484116,0.0124241796413973,-0.034877050864484116,"[0.361195456688386, 0.07716231406840766, 0.006607057815434224, 0.001308072817575383]",True,True
0.2,dar_a0_r2,S1,synthetic,dar_a0_r2,synthetic,0.07170241871118688,0.022033335930172045,-0.07170241871118688,"[0.3243700888416832, 0.07297868410180483, 0.008771761754827925, -0.00029617449151170245]",False,True
0.2,dar_a0_r2,S1,synthetic,dar_a0_r2,synthetic,0.010491946533341068,0.0068271868358021764,0.010491946533341068,"[0.40656445408621117, 0.07407475666905539, 0.01461380215506582, 0.0013532840247635523]",True,True
0.2,nr_digg_reply,S1,real,nr_digg_reply,nr_digg_reply,0.0066033128090584,0.002744224392120612,0.0066033128090584,"[0.009668311928311527, 0.0024606583755914443, 0.0013001609854534604, 0.0007536848981149177]",True,True
0.2,nr_digg_reply,S1,real,nr_digg_reply,nr_digg_reply,0.006452910104969031,0.002664618357762197,0.006452910104969031,"[0.009517909224222158, 0.0022669261059001878, 0.0012967641456990754, 0.0007827925742162718]",True,True
0.2,nr_digg_reply,S1,real,nr_digg_reply,nr_digg_reply,0.005708582483765667,0.0024598828296022754,0.005708582483765667,"[0.008773581603018794, 0.0022358119372896086, 0.0012434802314040506, 0.0007925761656855498]",True,True
0.2,nr_digg_reply__pwt,S1,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.008844228991282163,0.003567533082362876,0.008844228991282163,"[0.016994073392667872, 0.0038823551981510837, 0.001571644061746114, 0.0008409076599760932]",True,True
0.2,nr_digg_reply__pwt,S1,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.0083694588824599,0.0033172313386693004,0.0083694588824599,"[0.01651930328384561, 0.0034580512214880126, 0.001493900693712984, 0.0008165181387202573]",True,True
